minute_from_start,segment_index,second,t_sec,rr_ms,spo2_pct,label_1m,label_30s,rr_samples_in_minute,spo2_samples_in_minute
141,143,13,8473,840.5588864944676,94.99961852445259,0,0,358,15000
141,143,14,8474,849.5337456506296,94.99961852445259,0,0,358,15000
141,143,15,8475,852.0551029061471,94.99961852445259,0,0,358,15000
141,143,16,8476,836.6996338817145,94.99961852445259,0,0,358,15000
141,143,17,8477,822.4953147890092,94.99961852445259,0,0,358,15000
141,143,18,8478,872.965182992429,94.99961852445259,0,0,358,15000
141,143,19,8479,862.5403125720272,94.99961852445259,0,0,358,15000
141,143,20,8480,872.0498100373416,94.99961852445259,0,0,358,15000
141,143,21,8481,836.2249801432355,94.99961852445259,0,0,358,15000
141,143,22,8482,865.9660601351126,94.99961852445259,0,0,358,15000
141,143,23,8483,853.8004954647558,94.99961852445259,0,0,358,15000
141,143,24,8484,833.6428771310267,94.99961852445259,0,0,358,15000
141,143,25,8485,825.1547379789131,95.68357671473258,0,0,358,15000
141,143,26,8486,853.7356960744328,95.98992904554817,0,0,358,15000
141,143,27,8487,843.9081739083416,95.30650186923017,0,0,358,15000
141,143,28,8488,837.4088757560826,94.90909590295263,0,0,358,15000
141,143,29,8489,855.2562471448983,94.88814831769282,0,0,358,15000
141,143,30,8490,824.6778974748565,94.99961852445259,0,0,358,15000
141,143,31,8491,834.8744956891732,94.99961852445259,0,0,358,15000
141,143,32,8492,832.1905193890683,95.1981383993286,0,0,358,15000
141,143,33,8493,810.459368014449,94.99961852445259,0,0,358,15000
141,143,34,8494,851.2494649067909,94.99961852445259,0,0,358,15000
141,143,35,8495,866.181886699503,94.99961852445259,0,0,358,15000
141,143,36,8496,855.5544406136258,94.99961852445259,0,0,358,15000
141,143,37,8497,835.9130486864075,94.99961852445259,0,0,358,15000
141,143,38,8498,836.1780835129716,94.99961852445259,0,0,358,15000
141,143,39,8499,845.6868061913336,94.99961852445259,0,0,358,15000
141,143,40,8500,819.8840693272681,94.99961852445259,0,0,358,15000
141,143,41,8501,807.3602315102589,94.99961852445259,0,0,358,15000
141,143,42,8502,797.9630189254484,94.99961852445259,0,0,358,15000
141,143,43,8503,804.6944313661584,94.99961852445259,0,0,358,15000
141,143,44,8504,802.7666872708987,94.99961852445259,0,0,358,15000
141,143,45,8505,812.7057605051486,94.99961852445259,0,0,358,15000
141,143,46,8506,813.5503911117894,94.99961852445259,0,0,358,15000
141,143,47,8507,805.0205835396395,94.99961852445259,0,0,358,15000
141,143,48,8508,827.6828061762368,94.99961852445259,0,0,358,15000
141,143,49,8509,829.1957747161596,95.87883726253145,0,0,358,15000
141,143,50,8510,833.7489362452003,95.98992904554817,0,0,358,15000
141,143,51,8511,835.905024868211,95.98992904554817,0,0,358,15000
141,143,52,8512,828.1966196645102,95.90320897230488,0,0,358,15000
141,143,53,8513,842.8303029952058,94.99961852445259,0,0,358,15000
141,143,54,8514,837.8590207497799,94.99961852445259,0,0,358,15000
141,143,55,8515,843.5664228864066,94.99961852445259,0,0,358,15000
141,143,56,8516,830.1034344269168,95.48203555352102,0,0,358,15000
141,143,57,8517,842.385576155048,95.98992904554817,0,0,358,15000
141,143,58,8518,839.038548369473,95.50796368352788,0,0,358,15000
141,143,59,8519,831.4766023778815,94.99961852445259,0,0,358,15000
142,144,0,8520,838.1520977217971,94.99961852445259,0,0,359,15000
142,144,1,8521,837.9832574375232,94.99961852445259,0,0,359,15000
142,144,2,8522,847.7613200006226,94.99961852445259,0,0,359,15000
142,144,3,8523,852.0551029061461,94.99961852445259,0,0,359,15000
142,144,4,8524,836.6996338817163,94.99961852445259,0,0,359,15000
142,144,5,8525,822.4953147890084,94.99961852445259,0,0,359,15000
142,144,6,8526,872.9651829924295,94.99961852445259,0,0,359,15000
142,144,7,8527,862.5403125720273,94.99961852445259,0,0,359,15000
142,144,8,8528,872.049810037339,94.99961852445259,0,0,359,15000
142,144,9,8529,836.2249801432357,94.99961852445259,0,0,359,15000
142,144,10,8530,865.9660601351137,94.99961852445259,0,0,359,15000
142,144,11,8531,853.8004954647558,94.99961852445259,0,0,359,15000
142,144,12,8532,833.6428771310256,94.99961852445259,0,0,359,15000
142,144,13,8533,825.1547379789131,95.68357671473258,0,0,359,15000
142,144,14,8534,853.7356960744328,95.98992904554817,0,0,359,15000
142,144,15,8535,843.908173908344,95.30650186923017,0,0,359,15000
142,144,16,8536,837.4088757560827,94.90909590295263,0,0,359,15000
142,144,17,8537,855.2562471448936,94.88814831769282,0,0,359,15000
142,144,18,8538,824.7791432157996,94.99961852445259,0,0,359,15000
142,144,19,8539,836.3115437127913,94.99961852445259,0,0,359,15000
142,144,20,8540,828.4622551109469,95.1981383993286,0,0,359,15000
142,144,21,8541,813.2348987250401,94.99961852445259,0,0,359,15000
142,144,22,8542,857.8095377719304,94.99961852445259,0,0,359,15000
142,144,23,8543,865.738118504145,94.99961852445259,0,0,359,15000
142,144,24,8544,852.3939817428382,94.99961852445259,0,0,359,15000
142,144,25,8545,834.7847413478081,94.99961852445259,0,0,359,15000
142,144,26,8546,836.3388474931858,94.99961852445259,0,0,359,15000
142,144,27,8547,842.6967171899331,94.99961852445259,0,0,359,15000
142,144,28,8548,818.8051099172877,94.99961852445259,0,0,359,15000
142,144,29,8549,803.6046596854098,94.99961852445259,0,0,359,15000
142,144,30,8550,800.3094590467914,94.99961852445259,0,0,359,15000
142,144,31,8551,804.3675111538563,94.99961852445259,0,0,359,15000
142,144,32,8552,803.2959485282541,94.99961852445259,0,0,359,15000
142,144,33,8553,814.2386080691749,94.99961852445259,0,0,359,15000
142,144,34,8554,810.280865552007,94.99961852445259,0,0,359,15000
142,144,35,8555,809.3431183317061,94.99961852445259,0,0,359,15000
142,144,36,8556,827.3925425615213,94.99961852445259,0,0,359,15000
142,144,37,8557,831.1854757625291,95.87883726253145,0,0,359,15000
142,144,38,8558,836.467331020297,95.98992904554817,0,0,359,15000
142,144,39,8559,831.508193560372,95.98992904554817,0,0,359,15000
142,144,40,8560,830.9789079839853,95.90320897230488,0,0,359,15000
142,144,41,8561,840.8700422173421,94.99961852445259,0,0,359,15000
142,144,42,8562,840.1657495645718,94.99961852445259,0,0,359,15000
142,144,43,8563,844.2597686658975,94.99961852445259,0,0,359,15000
142,144,44,8564,829.4608963156473,95.48203555352102,0,0,359,15000
142,144,45,8565,844.9077448628326,95.98992904554817,0,0,359,15000
142,144,46,8566,834.4947690500439,95.50796368352788,0,0,359,15000
142,144,47,8567,828.9518300950409,94.99961852445259,0,0,359,15000
142,144,48,8568,818.2627893286714,95.87851987487602,0,0,359,15000
142,144,49,8569,821.0238145286248,95.99095445181962,0,0,359,15000
142,144,50,8570,816.7410309970554,95.99095445181962,0,0,359,15000
142,144,51,8571,824.4541545928806,95.70728313115129,0,0,359,15000
142,144,52,8572,821.5044541700441,94.99961852445259,0,0,359,15000
142,144,53,8573,815.438570625029,95.48099183642329,0,0,359,15000
142,144,54,8574,841.6120273202881,95.98992904554817,0,0,359,15000
142,144,55,8575,825.0163721055893,95.50905012588693,0,0,359,15000
142,144,56,8576,806.8444948067112,94.99961852445259,0,0,359,15000
142,144,57,8577,813.2202886125602,95.67861448081179,0,0,359,15000
142,144,58,8578,816.5827788169603,95.98992904554817,0,0,359,15000
142,144,59,8579,841.3435806190997,95.98992904554817,0,0,359,15000
143,145,0,8580,838.354615612507,94.99961852445259,0,0,360,15000
143,145,1,8581,826.7726404146703,95.68357671473258,0,0,360,15000
143,145,2,8582,840.8407189439577,95.98992904554817,0,0,360,15000
143,145,3,8583,853.9158521236483,95.30650186923017,0,0,360,15000
143,145,4,8584,835.1977344476704,94.90909590295263,0,0,360,15000
143,145,5,8585,848.6291606166882,94.88814831769282,0,0,360,15000
143,145,6,8586,836.2664173830238,94.99961852445259,0,0,360,15000
143,145,7,8587,831.3792533415026,94.99961852445259,0,0,360,15000
143,145,8,8588,834.6495544340265,95.1981383993286,0,0,360,15000
143,145,9,8589,812.3813024147876,94.99961852445259,0,0,360,15000
143,145,10,8590,844.7555359825004,94.99961852445259,0,0,360,15000
143,145,11,8591,864.6464986970426,94.99961852445259,0,0,360,15000
143,145,12,8592,855.9811262130393,94.99961852445259,0,0,360,15000
143,145,13,8593,838.9808851922353,94.99961852445259,0,0,360,15000
143,145,14,8594,836.2245633096635,94.99961852445259,0,0,360,15000
143,145,15,8595,845.6622111817419,94.99961852445259,0,0,360,15000
143,145,16,8596,821.6749481075377,94.99961852445259,0,0,360,15000
143,145,17,8597,812.2111465602183,94.99961852445259,0,0,360,15000
143,145,18,8598,796.7354741699095,94.99961852445259,0,0,360,15000
143,145,19,8599,805.5044772717869,94.99961852445259,0,0,360,15000
143,145,20,8600,802.4623795023136,94.99961852445259,0,0,360,15000
143,145,21,8601,809.9673701024177,94.99961852445259,0,0,360,15000
143,145,22,8602,817.4648135771369,94.99961852445259,0,0,360,15000
143,145,23,8603,800.6131697762934,94.99961852445259,0,0,360,15000
143,145,24,8604,825.7763934319133,94.99961852445259,0,0,360,15000
143,145,25,8605,827.7489154304523,95.87883726253145,0,0,360,15000
143,145,26,8606,835.7309828632821,95.98992904554817,0,0,360,15000
143,145,27,8607,836.7790245714655,95.98992904554817,0,0,360,15000
143,145,28,8608,826.2247410385868,95.90320897230488,0,0,360,15000
143,145,29,8609,841.5773913382196,94.99961852445259,0,0,360,15000
143,145,30,8610,838.2243105777151,94.99961852445259,0,0,360,15000
143,145,31,8611,844.4840367156322,94.99961852445259,0,0,360,15000
143,145,32,8612,832.984856504628,95.48203555352102,0,0,360,15000
143,145,33,8613,838.2902541460736,95.98992904554817,0,0,360,15000
143,145,34,8614,840.4795805723069,95.50796368352788,0,0,360,15000
143,145,35,8615,831.8266860271091,94.99961852445259,0,0,360,15000
143,145,36,8616,819.6301294475658,95.87851987487602,0,0,360,15000
143,145,37,8617,822.5596375610611,95.99095445181962,0,0,360,15000
143,145,38,8618,814.6879852963357,95.99095445181962,0,0,360,15000
143,145,39,8619,824.1191436098301,95.70728313115129,0,0,360,15000
143,145,40,8620,825.0095900256346,94.99961852445259,0,0,360,15000
143,145,41,8621,810.5768847446152,95.48099183642329,0,0,360,15000
143,145,42,8622,835.2940086243324,95.98992904554817,0,0,360,15000
143,145,43,8623,833.2311687219253,95.50905012588693,0,0,360,15000
143,145,44,8624,811.964851771298,94.99961852445259,0,0,360,15000
143,145,45,8625,809.8551729254808,95.67861448081179,0,0,360,15000
143,145,46,8626,817.623436974311,95.98992904554817,0,0,360,15000
143,145,47,8627,828.2483456731078,95.98992904554817,0,0,360,15000
143,145,48,8628,874.642321199909,95.70758831158923,0,0,360,15000
143,145,49,8629,869.6694895774375,94.99961852445259,0,0,360,15000
143,145,50,8630,816.3366915657188,95.08346379797055,0,0,360,15000
143,145,51,8631,829.489185607547,95.98992904554817,0,0,360,15000
143,145,52,8632,820.8711037458537,95.98992904554817,0,0,360,15000
143,145,53,8633,819.6806542426694,95.98992904554817,0,0,360,15000
143,145,54,8634,852.9706268386975,95.98992904554817,0,0,360,15000
143,145,55,8635,827.8281625458135,95.98992904554817,0,0,360,15000
143,145,56,8636,799.2928785596783,95.98992904554817,0,0,360,15000
143,145,57,8637,807.8248279435343,95.98992904554817,0,0,360,15000
143,145,58,8638,860.4233875466131,95.98992904554817,0,0,360,15000
143,145,59,8639,838.3683129262162,95.98992904554817,0,0,360,15000
144,146,0,8640,854.157602821379,94.99961852445259,0,0,357,15000
144,146,1,8641,838.9808851922363,94.99961852445259,0,0,357,15000
144,146,2,8642,836.2245633096636,94.99961852445259,0,0,357,15000
144,146,3,8643,845.662211181739,94.99961852445259,0,0,357,15000
144,146,4,8644,822.4022756637211,94.99961852445259,0,0,357,15000
144,146,5,8645,812.2111465602189,94.99961852445259,0,0,357,15000
144,146,6,8646,796.7354741699097,94.99961852445259,0,0,357,15000
144,146,7,8647,805.5044772717869,94.99961852445259,0,0,357,15000
144,146,8,8648,802.4623795023135,94.99961852445259,0,0,357,15000
144,146,9,8649,809.9673701024179,94.99961852445259,0,0,357,15000
144,146,10,8650,817.4648135771357,94.99961852445259,0,0,357,15000
144,146,11,8651,800.6131697762945,94.99961852445259,0,0,357,15000
144,146,12,8652,825.7763934319133,94.99961852445259,0,0,357,15000
144,146,13,8653,827.7489154304499,95.87883726253145,0,0,357,15000
144,146,14,8654,835.730982863287,95.98992904554817,0,0,357,15000
144,146,15,8655,836.7790245714606,95.98992904554817,0,0,357,15000
144,146,16,8656,826.2247410385868,95.90320897230488,0,0,357,15000
144,146,17,8657,841.5773913382244,94.99961852445259,0,0,357,15000
144,146,18,8658,838.2243105777126,94.99961852445259,0,0,357,15000
144,146,19,8659,846.0310436270049,94.99961852445259,0,0,357,15000
144,146,20,8660,835.9123382496088,95.48203555352102,0,0,357,15000
144,146,21,8661,834.0610271532208,95.98992904554817,0,0,357,15000
144,146,22,8662,842.4117791612911,95.50796368352788,0,0,357,15000
144,146,23,8663,833.3308663490324,94.99961852445259,0,0,357,15000
144,146,24,8664,820.8711919766512,95.87851987487602,0,0,357,15000
144,146,25,8665,822.1575200693725,95.99095445181962,0,0,357,15000
144,146,26,8666,814.9952118679333,95.99095445181962,0,0,357,15000
144,146,27,8667,823.0096452860777,95.70728313115129,0,0,357,15000
144,146,28,8668,825.7811282634387,94.99961852445259,0,0,357,15000
144,146,29,8669,811.0498897525104,95.48099183642329,0,0,357,15000
144,146,30,8670,829.3832231336655,95.98992904554817,0,0,357,15000
144,146,31,8671,839.9684524015229,95.50905012588693,0,0,357,15000
144,146,32,8672,812.3549511113879,94.99961852445259,0,0,357,15000
144,146,33,8673,809.2872890427193,95.67861448081179,0,0,357,15000
144,146,34,8674,817.4149527996187,95.98992904554817,0,0,357,15000
144,146,35,8675,821.3899712316912,95.98992904554817,0,0,357,15000
144,146,36,8676,869.2288602180673,95.70758831158923,0,0,357,15000
144,146,37,8677,876.2027846844754,94.99961852445259,0,0,357,15000
144,146,38,8678,822.3899522203434,95.08346379797055,0,0,357,15000
144,146,39,8679,821.3420926531056,95.98992904554817,0,0,357,15000
144,146,40,8680,832.5077656617594,95.98992904554817,0,0,357,15000
144,146,41,8681,808.9488130542956,95.98992904554817,0,0,357,15000
144,146,42,8682,849.0537005888588,95.98992904554817,0,0,357,15000
144,146,43,8683,839.9950547907101,95.98992904554817,0,0,357,15000
144,146,44,8684,809.0091927309923,95.98992904554817,0,0,357,15000
144,146,45,8685,789.52795647731,95.98992904554817,0,0,357,15000
144,146,46,8686,860.9202708171466,95.98992904554817,0,0,357,15000
144,146,47,8687,831.5005744166419,95.98992904554817,0,0,357,15000
144,146,48,8688,856.5120491803051,95.98992904554817,0,0,357,15000
144,146,49,8689,810.6781244588698,95.98992904554817,0,0,357,15000
144,146,50,8690,816.9035375599188,95.98992904554817,0,0,357,15000
144,146,51,8691,907.3231350264308,95.98992904554817,0,0,357,15000
144,146,52,8692,873.0580177713609,95.98992904554817,0,0,357,15000
144,146,53,8693,863.7012441656112,95.98992904554817,0,0,357,15000
144,146,54,8694,882.730941799385,95.98992904554817,0,0,357,15000
144,146,55,8695,858.4958236123535,95.98992904554817,0,0,357,15000
144,146,56,8696,885.305855851243,95.98992904554817,0,0,357,15000
144,146,57,8697,913.5188027705395,95.98992904554817,0,0,357,15000
144,146,58,8698,893.2823749804962,95.98992904554817,0,0,357,15000
144,146,59,8699,892.8487508119473,95.98992904554817,0,0,357,15000
145,147,0,8700,828.2358154287939,94.99961852445259,0,0,354,15000
145,147,1,8701,829.1957747161614,95.87883726253145,0,0,354,15000
145,147,2,8702,833.7489362451989,95.98992904554817,0,0,354,15000
145,147,3,8703,835.9050248682139,95.98992904554817,0,0,354,15000
145,147,4,8704,828.1966196645112,95.90320897230488,0,0,354,15000
145,147,5,8705,842.8303029952009,94.99961852445259,0,0,354,15000
145,147,6,8706,837.8590207497806,94.99961852445259,0,0,354,15000
145,147,7,8707,843.5664228864089,94.99961852445259,0,0,354,15000
145,147,8,8708,830.1034344269179,95.48203555352102,0,0,354,15000
145,147,9,8709,842.0925847686946,95.98992904554817,0,0,354,15000
145,147,10,8710,838.4616700052285,95.50796368352788,0,0,354,15000
145,147,11,8711,831.8266860271102,94.99961852445259,0,0,354,15000
145,147,12,8712,819.6301294475693,95.87851987487602,0,0,354,15000
145,147,13,8713,822.5596375610563,95.99095445181962,0,0,354,15000
145,147,14,8714,814.687985296338,95.99095445181962,0,0,354,15000
145,147,15,8715,824.1191436098323,95.70728313115129,0,0,354,15000
145,147,16,8716,825.0095900256274,94.99961852445259,0,0,354,15000
145,147,17,8717,810.5768847446224,95.48099183642329,0,0,354,15000
145,147,18,8718,835.2940086243271,95.98992904554817,0,0,354,15000
145,147,19,8719,837.6184200940495,95.50905012588693,0,0,354,15000
145,147,20,8720,812.3549511113879,94.99961852445259,0,0,354,15000
145,147,21,8721,809.2872890427193,95.67861448081179,0,0,354,15000
145,147,22,8722,817.4149527996211,95.98992904554817,0,0,354,15000
145,147,23,8723,821.3899712316888,95.98992904554817,0,0,354,15000
145,147,24,8724,869.2288602180643,95.70758831158923,0,0,354,15000
145,147,25,8725,876.2027846844802,94.99961852445259,0,0,354,15000
145,147,26,8726,822.3899522203434,95.08346379797055,0,0,354,15000
145,147,27,8727,824.978681355797,95.98992904554817,0,0,354,15000
145,147,28,8728,826.6505171039285,95.98992904554817,0,0,354,15000
145,147,29,8729,809.1349489607013,95.98992904554817,0,0,354,15000
145,147,30,8730,849.0537005888588,95.98992904554817,0,0,354,15000
145,147,31,8731,839.9950547907101,95.98992904554817,0,0,354,15000
145,147,32,8732,809.0091927309923,95.98992904554817,0,0,354,15000
145,147,33,8733,789.52795647731,95.98992904554817,0,0,354,15000
145,147,34,8734,860.9202708171466,95.98992904554817,0,0,354,15000
145,147,35,8735,831.5005744166419,95.98992904554817,0,0,354,15000
145,147,36,8736,856.5120491803051,95.98992904554817,0,0,354,15000
145,147,37,8737,810.6781244588698,95.98992904554817,0,0,354,15000
145,147,38,8738,816.9035375599188,95.98992904554817,0,0,354,15000
145,147,39,8739,907.0450030588972,95.98992904554817,0,0,354,15000
145,147,40,8740,884.1080936340121,95.98992904554817,0,0,354,15000
145,147,41,8741,855.3261846527961,95.98992904554817,0,0,354,15000
145,147,42,8742,889.0439358836629,95.98992904554817,0,0,354,15000
145,147,43,8743,857.3814286843295,95.98992904554817,0,0,354,15000
145,147,44,8744,880.4004283586977,95.98992904554817,0,0,354,15000
145,147,45,8745,910.2792875712804,95.98992904554817,0,0,354,15000
145,147,46,8746,894.520414628559,95.98992904554817,0,0,354,15000
145,147,47,8747,894.5262123582958,95.98992904554817,0,0,354,15000
145,147,48,8748,854.7937098663851,95.98992904554817,0,0,354,15000
145,147,49,8749,836.7748379235196,95.98992904554817,0,0,354,15000
145,147,50,8750,824.8109282380748,95.98992904554817,0,0,354,15000
145,147,51,8751,838.8105557046356,95.98992904554817,0,0,354,15000
145,147,52,8752,847.8979848990775,95.98992904554817,0,0,354,15000
145,147,53,8753,845.2642885717693,95.98992904554817,0,0,354,15000
145,147,54,8754,899.8378471548658,95.98992904554817,0,0,354,15000
145,147,55,8755,904.0589161127646,95.98992904554817,0,0,354,15000
145,147,56,8756,845.1287241481679,95.98992904554817,0,0,354,15000
145,147,57,8757,883.378500655965,95.98992904554817,0,0,354,15000
145,147,58,8758,862.5070783264355,95.98992904554817,0,0,354,15000
145,147,59,8759,868.479323655697,95.98992904554817,0,0,354,15000
146,148,0,8760,818.8900700448984,95.87851987487602,0,0,352,15000
146,148,1,8761,821.0078447743343,95.99095445181962,0,0,352,15000
146,148,2,8762,816.225491586064,95.99095445181962,0,0,352,15000
146,148,3,8763,823.0904773068091,95.70728313115129,0,0,352,15000
146,148,4,8764,824.5484153356742,94.99961852445259,0,0,352,15000
146,148,5,8765,812.5615454243172,95.48099183642329,0,0,352,15000
146,148,6,8766,840.6395273031735,95.98992904554817,0,0,352,15000
146,148,7,8767,829.1339929934296,95.50905012588693,0,0,352,15000
146,148,8,8768,811.9648517712944,94.99961852445259,0,0,352,15000
146,148,9,8769,809.855172925482,95.67861448081179,0,0,352,15000
146,148,10,8770,817.6234369743132,95.98992904554817,0,0,352,15000
146,148,11,8771,828.2483456731065,95.98992904554817,0,0,352,15000
146,148,12,8772,874.6423211999113,95.70758831158923,0,0,352,15000
146,148,13,8773,869.66948957744,94.99961852445259,0,0,352,15000
146,148,14,8774,816.3366915657165,95.08346379797055,0,0,352,15000
146,148,15,8775,827.6295771999401,95.98992904554817,0,0,352,15000
146,148,16,8776,826.6505171039285,95.98992904554817,0,0,352,15000
146,148,17,8777,811.7641857230568,95.98992904554817,0,0,352,15000
146,148,18,8778,853.3667301515542,95.98992904554817,0,0,352,15000
146,148,19,8779,835.228054240235,95.98992904554817,0,0,352,15000
146,148,20,8780,803.263370738532,95.98992904554817,0,0,352,15000
146,148,21,8781,796.3516295659166,95.98992904554817,0,0,352,15000
146,148,22,8782,867.3735949435695,95.98992904554817,0,0,352,15000
146,148,23,8783,831.5005744166441,95.98992904554817,0,0,352,15000
146,148,24,8784,856.5120491803053,95.98992904554817,0,0,352,15000
146,148,25,8785,810.6781244588698,95.98992904554817,0,0,352,15000
146,148,26,8786,816.9035375599165,95.98992904554817,0,0,352,15000
146,148,27,8787,907.3231350264263,95.98992904554817,0,0,352,15000
146,148,28,8788,873.0580177713609,95.98992904554817,0,0,352,15000
146,148,29,8789,863.7012441656112,95.98992904554817,0,0,352,15000
146,148,30,8790,888.3199837073847,95.98992904554817,0,0,352,15000
146,148,31,8791,857.3814286843344,95.98992904554817,0,0,352,15000
146,148,32,8792,880.4004283586977,95.98992904554817,0,0,352,15000
146,148,33,8793,910.2792875712756,95.98992904554817,0,0,352,15000
146,148,34,8794,894.520414628559,95.98992904554817,0,0,352,15000
146,148,35,8795,894.5262123582958,95.98992904554817,0,0,352,15000
146,148,36,8796,854.7937098663851,95.98992904554817,0,0,352,15000
146,148,37,8797,836.7748379235196,95.98992904554817,0,0,352,15000
146,148,38,8798,824.8109282380748,95.98992904554817,0,0,352,15000
146,148,39,8799,838.8105557046401,95.98992904554817,0,0,352,15000
146,148,40,8800,847.8979848990681,95.98992904554817,0,0,352,15000
146,148,41,8801,845.2642885717742,95.98992904554817,0,0,352,15000
146,148,42,8802,899.8378471548609,95.98992904554817,0,0,352,15000
146,148,43,8803,904.0589161127647,95.98992904554817,0,0,352,15000
146,148,44,8804,846.3441346642583,95.98992904554817,0,0,352,15000
146,148,45,8805,876.4891446619744,95.98992904554817,0,0,352,15000
146,148,46,8806,865.9646683079292,95.98992904554817,0,0,352,15000
146,148,47,8807,867.0064809866744,95.98992904554817,0,0,352,15000
146,148,48,8808,843.4724634091898,95.98992904554817,0,0,352,15000
146,148,49,8809,851.5351032869584,95.98992904554817,0,0,352,15000
146,148,50,8810,896.0287091790018,95.98992904554817,0,0,352,15000
146,148,51,8811,884.1158816841435,95.98992904554817,0,0,352,15000
146,148,52,8812,885.5574185633031,95.98992904554817,0,0,352,15000
146,148,53,8813,869.9365780025801,95.31585870145724,0,0,352,15000
146,148,54,8814,870.4501270964329,94.99961852445259,0,0,352,15000
146,148,55,8815,871.0511040620569,95.87128099488822,0,0,352,15000
146,148,56,8816,875.1230116387018,95.98992904554817,0,0,352,15000
146,148,57,8817,849.599664997679,95.98992904554817,0,0,352,15000
146,148,58,8818,816.7103356561256,95.98992904554817,0,0,352,15000
146,148,59,8819,816.7087661276241,95.98992904554817,0,0,352,15000
147,149,0,8820,876.1989556807154,95.70758831158923,0,0,350,15000
147,149,1,8821,856.7864851118134,94.99961852445259,0,0,350,15000
147,149,2,8822,811.7762824634359,95.08346379797055,0,0,350,15000
147,149,3,8823,833.2636107356084,95.98992904554817,0,0,350,15000
147,149,4,8824,814.2708704547393,95.98992904554817,0,0,350,15000
147,149,5,8825,830.99070877589,95.98992904554817,0,0,350,15000
147,149,6,8826,849.6606346811872,95.98992904554817,0,0,350,15000
147,149,7,8827,822.1123369118823,95.98992904554817,0,0,350,15000
147,149,8,8828,795.7585300996944,95.98992904554817,0,0,350,15000
147,149,9,8829,824.1147670590922,95.98992904554817,0,0,350,15000
147,149,10,8830,852.4507089521585,95.98992904554817,0,0,350,15000
147,149,11,8831,840.574429993913,95.98992904554817,0,0,350,15000
147,149,12,8832,845.4806618821741,95.98992904554817,0,0,350,15000
147,149,13,8833,800.5770355689659,95.98992904554817,0,0,350,15000
147,149,14,8834,851.6133258808101,95.98992904554817,0,0,350,15000
147,149,15,8835,903.856742419047,95.98992904554817,0,0,350,15000
147,149,16,8836,859.0936682336572,95.98992904554817,0,0,350,15000
147,149,17,8837,879.0146550803854,95.98992904554817,0,0,350,15000
147,149,18,8838,876.749901010181,95.98992904554817,0,0,350,15000
147,149,19,8839,858.044619410156,95.98992904554817,0,0,350,15000
147,149,20,8840,892.2041004301041,95.98992904554817,0,0,350,15000
147,149,21,8841,909.5967201673999,95.98992904554817,0,0,350,15000
147,149,22,8842,895.14256424206,95.98992904554817,0,0,350,15000
147,149,23,8843,886.963426582966,95.98992904554817,0,0,350,15000
147,149,24,8844,850.9848529476377,95.98992904554817,0,0,350,15000
147,149,25,8845,829.1234414526538,95.98992904554817,0,0,350,15000
147,149,26,8846,828.2861498246917,95.98992904554817,0,0,350,15000
147,149,27,8847,846.5410107069052,95.98992904554817,0,0,350,15000
147,149,28,8848,842.5547142278115,95.98992904554817,0,0,350,15000
147,149,29,8849,858.9751853477139,95.98992904554817,0,0,350,15000
147,149,30,8850,900.353208183887,95.98992904554817,0,0,350,15000
147,149,31,8851,902.1117051583093,95.98992904554817,0,0,350,15000
147,149,32,8852,843.0394959777108,95.98992904554817,0,0,350,15000
147,149,33,8853,884.6263781311782,95.98992904554817,0,0,350,15000
147,149,34,8854,858.9141961901654,95.98992904554817,0,0,350,15000
147,149,35,8855,867.3761549190658,95.98992904554817,0,0,350,15000
147,149,36,8856,839.7964860950159,95.98992904554817,0,0,350,15000
147,149,37,8857,861.1621023386011,95.98992904554817,0,0,350,15000
147,149,38,8858,894.7885672412307,95.98992904554817,0,0,350,15000
147,149,39,8859,882.5202639925133,95.98992904554817,0,0,350,15000
147,149,40,8860,881.6941536427597,95.98992904554817,0,0,350,15000
147,149,41,8861,874.0091752592264,95.31585870145724,0,0,350,15000
147,149,42,8862,868.5379168772726,94.99961852445259,0,0,350,15000
147,149,43,8863,869.0828231324872,95.87128099488822,0,0,350,15000
147,149,44,8864,874.8291419339912,95.98992904554817,0,0,350,15000
147,149,45,8865,844.8630199985522,95.98992904554817,0,0,350,15000
147,149,46,8866,813.2007604431001,95.98992904554817,0,0,350,15000
147,149,47,8867,818.1372498586484,95.98992904554817,0,0,350,15000
147,149,48,8868,820.7982888841105,95.31650568398565,0,0,350,15000
147,149,49,8869,834.4963431093269,94.99961852445259,0,0,350,15000
147,149,50,8870,843.7682953228508,94.99961852445259,0,0,350,15000
147,149,51,8871,835.03779026681,94.99961852445259,0,0,350,15000
147,149,52,8872,868.2688611279445,95.8709147783627,0,0,350,15000
147,149,53,8873,888.9380090018334,95.98992904554817,0,0,350,15000
147,149,54,8874,862.1624650279691,95.98992904554817,0,0,350,15000
147,149,55,8875,836.1934051144999,95.98992904554817,0,0,350,15000
147,149,56,8876,824.774460450622,95.98992904554817,0,0,350,15000
147,149,57,8877,857.8883345902663,95.98992904554817,0,0,350,15000
147,149,58,8878,837.3977993756511,95.98992904554817,0,0,350,15000
147,149,59,8879,834.5283474041368,95.98992904554817,0,0,350,15000
148,150,0,8880,841.6353653404914,95.98992904554817,0,0,348,15000
148,150,1,8881,798.7965596913344,95.98992904554817,0,0,348,15000
148,150,2,8882,868.8231108158343,95.98992904554817,0,0,348,15000
148,150,3,8883,898.4072092854809,95.98992904554817,0,0,348,15000
